keyword,title,link,description,pubDate,originallink,pubDate_parsed,date
부동산,“과천 국평이 30억?” 강남 3구 넘어 상승률 전국 1위 [<b>부동산</b>360],https://n.news.naver.com/mnews/article/016/0002565620?sid=101,권일 <b>부동산</b>인포 리서치팀장은 “지식정보타운 안착으로 과천은 ‘지나가는 도시’가 아니라 ‘머무르는 도시’가 됐다”며 “고소득 수요가 꾸준히 유입되면서 집값 하방 경직성이 매우 강해졌다”고 분석했다.,"Mon, 01 Dec 2025 17:11:00 +0900",https://biz.heraldcorp.com/article/10627324?ref=naver,2025-12-01 17:11:00+09:00,2025-12-01
부동산,한국<b>부동산</b>분석학회 첫 여성 회장 탄생…이재순 교수 취임,https://www.etoday.co.kr/news/view/2531485,이투데이=조유정 기자 | 이재순 호서대학교 교수가 한국<b>부동산</b>분석학회 제17대 회장에 취임했다. 한국<b>부동산</b>분석학회는 지난달 28일 진행한 2025 하반기 학술대회 및 정기총회에서 이재순 호서대 교수를 제17대 회장으로... ,"Mon, 01 Dec 2025 17:08:00 +0900",https://www.etoday.co.kr/news/view/2531485,2025-12-01 17:08:00+09:00,2025-12-01
경제,"인천시 정무부시장·인천<b>경제</b>청장, 동반 사임…'조직쇄신'",https://n.news.naver.com/mnews/article/003/0013632497?sid=102,황효진 글로벌도시정무부시장과 윤원석 인천<b>경제</b>자유구역청장이 동반 사임했다. 인천시는 1일 &quot;황... 주요 보직을 거친 후 임원으로 승진해 <b>경제</b>통상협력본부장을 역임했다. 지난해 2월 제8대 인천<b>경제</b>청장에 임명됐다.,"Mon, 01 Dec 2025 17:03:00 +0900",https://www.newsis.com/view/NISX20251201_0003423952,2025-12-01 17:03:00+09:00,2025-12-01
부동산,한국<b>부동산</b>분석학회 신임 회장에 이재순 호서대 교수,https://n.news.naver.com/mnews/article/014/0005442479?sid=101,"한국<b>부동산</b>분석학회는 1일 호서대학교 이재순 교수가 한국<b>부동산</b>분석학회 제17대 회장으로 취임했다고 밝혔다. 이 신임 회장은 서울연구원, 한국<b>부동산</b>연구원 등을 거쳐 호서대학교 벤처대학원 교수로 재직했다.... ","Mon, 01 Dec 2025 16:54:00 +0900",http://www.fnnews.com/news/202512011644445217,2025-12-01 16:54:00+09:00,2025-12-01
부동산,中 <b>부동산</b> 통계 '쉬쉬'…헝다·비구이위안 다음은 '완커'?,https://n.news.naver.com/mnews/article/374/0000478034?sid=104,"대형 <b>부동산</b>업체 완커의 경영난으로 업계 불안이 고조된 가운데, 중국 주택 판매 관련 민간기관 지표가 예정된 날짜에 발표되지 않은 것으로 전해졌습니다. 블룸버그통신은 현지시간 1일 정보제공업체인 중국<b>부동산</b>정... ","Mon, 01 Dec 2025 16:53:00 +0900",https://biz.sbs.co.kr/article_hub/20000275688?division=NAVER,2025-12-01 16:53:00+09:00,2025-12-01
부동산,<b>부동산</b>업체 완커 경영난 와중에…中주택판매 민간지표 발표 안해,https://n.news.naver.com/mnews/article/001/0015772123?sid=104,"중국 대형 <b>부동산</b>업체 완커의 경영난으로 업계 불안이 고조된 가운데, 중국 주택 판매 관련 민간기관 지표가 예정된 날짜에 발표되지 않은 것으로 전해졌다. 블룸버그통신은 1일(현지시간) 정보제공업체인 중국<b>부동산</b>... ","Mon, 01 Dec 2025 16:47:00 +0900",https://www.yna.co.kr/view/AKR20251201125700009?input=1195m,2025-12-01 16:47:00+09:00,2025-12-01
경제,경남창조<b>경제</b>혁신센터에 '스타트업 원스톱 지원센터' 문 열어,https://n.news.naver.com/mnews/article/001/0015772120?sid=102,지원센터는 경남창조<b>경제</b>혁신센터 2층에 설치됐다. 이곳은 법무·세무·특허·노무 등 창업과정에서 필요한... 중소벤처기업부는 이날 경남을 비롯한 전국 17개 창조<b>경제</b>혁신센터에서 스타트업 원스톱 지원센터를 동시... ,"Mon, 01 Dec 2025 16:45:00 +0900",https://www.yna.co.kr/view/AKR20251201125600052?input=1195m,2025-12-01 16:45:00+09:00,2025-12-01
코스피,“<b>코스피</b> 조정 끝물”…12월 ‘산타랠리’ 올까,https://n.news.naver.com/mnews/article/018/0006175407?sid=101,증권가에서는 지난달 <b>코스피</b>가 4000선을 하회하며 부진한 모습을 보인 만큼 이달에는 반등에 나설 것이라는... 달간 <b>코스피</b>는 4.4% 하락했다. 특히 외국인 투자자들이 <b>코스피</b> 시장에서 14조 4560억원을 순매도하면서... ,"Mon, 01 Dec 2025 16:44:00 +0900",http://www.edaily.co.kr/news/newspath.asp?newsid=04090166642394256,2025-12-01 16:44:00+09:00,2025-12-01
코스피,외국인 돌아왔지만…‘롤러코스터’ <b>코스피</b>,https://n.news.naver.com/mnews/article/050/0000099093?sid=101,"<b>코스피</b>가 1일 장중 급등락을 반복한 끝에 3920선에서 약보합으로 마감했다. 이날 지수는 전장보다 6.... 직전 거래일 2조원 넘게 순매도했던 외국인은 하루 만에 ‘사자’로 전환했으며, <b>코스피</b>200 선물시장에서도... ","Mon, 01 Dec 2025 16:40:00 +0900",https://magazine.hankyung.com/business/article/202512016511b,2025-12-01 16:40:00+09:00,2025-12-01
코스피,"<b>코스피</b> 3,920선 소폭 하락…코스닥 1%대 상승 마감",https://www.topstarnews.net/news/articleView.html?idxno=15892218,"<b>코스피</b>가 1일 상·하방 재료가 섞인 가운데 장중 등락을 반복한 끝에 3,920선에서 소폭 하락 마감했다. 반면 코스닥지수는 정부의 시장 활성화 정책에 대한 기대가 이어지며 1% 넘게 올라, 이틀 연속 <b>코스피</b>보다 강한... ","Mon, 01 Dec 2025 16:38:00 +0900",https://www.topstarnews.net/news/articleView.html?idxno=15892218,2025-12-01 16:38:00+09:00,2025-12-01
코스피,"힘 빠진 <b>코스피</b>, 기관 '팔자'에 3920선 마감",https://n.news.naver.com/mnews/article/629/0000448942?sid=101,.22포인트(0.16%) 내린 3920.37 종료 <b>코스피</b>가 장중 등락을 거듭하다 3920대에서 소폭 내린 채 장을 마쳤다. 1일 한국거래소에 따르면 이날 <b>코스피</b>는 전장보다 6.22포인트(0.16%) 내린 3920.37에 장을 마쳤다. 전... ,"Mon, 01 Dec 2025 16:33:00 +0900",https://news.tf.co.kr/read/economy/2267906.htm,2025-12-01 16:33:00+09:00,2025-12-01
코스피,"<b>코스피</b> 3,920대 '롤러코스터 장세' 속 하락 마감…코스닥은 상승",https://n.news.naver.com/mnews/article/057/0001922182?sid=101,"<b>코스피</b>가 오늘(1일) 상·하방 요인이 혼재된 가운데 '롤러코스터 장세'를 보이며 3,920대에서 하락... 반면 코스닥지수는 정부의 시장 활성화 정책 기대감이 지속되면서 상승세를 이어가, 이틀 연속 <b>코스피</b> 대비... ","Mon, 01 Dec 2025 16:31:00 +0900",http://mbn.mk.co.kr/pages/news/newsView.php?category=mbn00003&news_seq_no=5158616,2025-12-01 16:31:00+09:00,2025-12-01
부동산,"한국<b>부동산</b>분석학회, 신임 회장으로 이재순 호서대 교수 취임",https://www.pinpointnews.co.kr/news/articleView.html?idxno=401481,이재순 신임 한국<b>부동산</b>분석학회 회장. 사진=한국<b>부동산</b>분석학회. 한국<b>부동산</b>분석학회는 이재순 호서대학교 교수가 지난 28일 열린 2025년 하반기 학술대회 및 정기총회에서 제17대 회장으로 취임했다. 이재순 신임... ,"Mon, 01 Dec 2025 16:30:00 +0900",https://www.pinpointnews.co.kr/news/articleView.html?idxno=401481,2025-12-01 16:30:00+09:00,2025-12-01
반도체,"광주시, AI·<b>반도체</b> 실증 허브로 도약…350~352번째 업무협약",https://n.news.naver.com/mnews/article/421/0008635850?sid=102,"광주시가 유망 인공지능(AI) 기업과 <b>반도체</b> 설계 전문기업, ICT 표준기관과 잇달아 업무협약을 체결하며... 이번 협약은 AI 모델 개발, <b>반도체</b> 설계·실증, 신뢰성 검증 기능을 지역으로 끌어와 기술 시험과 적용 과정을... ","Mon, 01 Dec 2025 16:28:00 +0900",https://www.news1.kr/local/gwangju-jeonnam/5994124,2025-12-01 16:28:00+09:00,2025-12-01
코스피,"등락 반복 <b>코스피</b> 3,920대 하락‥환율도 내려 1469.9원",https://n.news.naver.com/mnews/article/214/0001465195?sid=101,"<b>코스피</b>가 등락을 반복하다 3,920대로 하락 마감했습니다. 오늘 <b>코스피</b>는 전 거래일보다 6.22포인트, 0.16% 내린 3,920.37에 거래를 마쳤습니다. 기관이 2천331억 원 순매도하며 지수를 끌어 내렸고, 개인과 외국인은 각각... ","Mon, 01 Dec 2025 16:28:00 +0900",https://imnews.imbc.com/news/2025/econo/article/6780864_36737.html,2025-12-01 16:28:00+09:00,2025-12-01
코스피,내년부터 <b>코스피</b>·코스닥 거래세율 0.05%p 인상,http://www.shinailbo.co.kr/news/articleView.html?idxno=2155310,"내년 1월부터 <b>코스피</b>와 코스닥 시장의 증권거래세율이 각각 0.05%포인트(p)씩 오른다. 1일 기획재정부에... 시행령 개정안에 따르면, <b>코스피</b> 시장의 증권거래세율은 현행 0%(농어촌특별세 0.15%)에서 0.05%(농특세 0.15%)로... ","Mon, 01 Dec 2025 16:24:00 +0900",http://www.shinailbo.co.kr/news/articleView.html?idxno=2155310,2025-12-01 16:24:00+09:00,2025-12-01
부동산,"이재순 호서대 교수, 한국<b>부동산</b>분석학회장 취임",https://n.news.naver.com/mnews/article/015/0005218430?sid=101,"한국<b>부동산</b>분석학회 제17대 회장으로 취임했다. 이재순 신임 회장은 1994년 학회 창립 이래 30여 년 만에 탄생한 최초의 여성 회장으로, 보수적인 <b>부동산</b> 학계 및 산업계에서 새로운 변화의 바람을 일으킬 것으로... ","Mon, 01 Dec 2025 16:23:00 +0900",https://www.hankyung.com/article/202512016495i,2025-12-01 16:23:00+09:00,2025-12-01
코스피,"<b>코스피</b>, 기관 '팔자'에 3920선 마감…코스닥 2년 4개월만 장중 최고치",https://n.news.naver.com/mnews/article/277/0005687203?sid=101,1일 <b>코스피</b>는 기관 매도세에 3920선에서 하락 마감했다. 코스닥은 정책 기대감에 힘입어 1%대 강세로 거래를 마쳤다. 이날 <b>코스피</b>는 전 거래일 대비 0.16% 내린 3920.37에 마감했다. 지수는 전장보다 1.05% 뛴 3967.... ,"Mon, 01 Dec 2025 16:18:00 +0900",https://view.asiae.co.kr/article/2025120116183825912,2025-12-01 16:18:00+09:00,2025-12-01
코스피,"<b>코스피</b>, 등락 반복 끝에 3920대 하락 마감…코스닥은 1% 상승",https://n.news.naver.com/mnews/article/654/0000154299?sid=101,<b>코스피</b>가 1일 장중 등락을 반복한 끝에 3920대에서 소폭 하락으로 마감했다. 이날 <b>코스피</b>는 전장보다 6.22포인트(0.16%) 하락한 3920.37에 장을 마쳤다. 전 거래일 1.51% 내린 데 이어 이틀 연속 약세다. 지수는... ,"Mon, 01 Dec 2025 16:08:00 +0900",https://www.kado.net/news/articleView.html?idxno=2019899,2025-12-01 16:08:00+09:00,2025-12-01
부동산,<b>부동산</b>분석학회 첫 여성 리더 탄생… 이재순 호서대 교수 취임,https://n.news.naver.com/mnews/article/417/0001116571?sid=101,이재순 호서대 벤처대학원 교수가 한국<b>부동산</b>분석학회 제17대 회장으로 취임했다. 한국<b>부동산</b>분석학회는 지난달 28일 진행한 2025 하반기 학술대회·정기총회에서 이재순 호서대 교수를 제17대 회장으로 취임했다고 1일... ,"Mon, 01 Dec 2025 16:05:00 +0900",https://www.moneys.co.kr/article/2025120115323322064,2025-12-01 16:05:00+09:00,2025-12-01
코스피,"'롤러코스터' <b>코스피</b> 3,920대 하락 마감…코스닥은 상승(종합)",https://n.news.naver.com/mnews/article/001/0015771996?sid=101,"<b>코스피</b> 기관 '팔자', 외국인은 '사자'…반도체주 상승 코스닥, 정부 정책 기대에 나흘째 올라…'에코프로 형제' 급등 <b>코스피</b>가 1일 상·하방 요인이 혼재된 가운데 '롤러코스터 장세'를 보이다 3,920대에서 하락... ","Mon, 01 Dec 2025 16:05:00 +0900",https://www.yna.co.kr/view/AKR20251201119100008?input=1195m,2025-12-01 16:05:00+09:00,2025-12-01
코스피,<b>코스피</b> 3920선 후퇴·코스닥 1%대 강세…희비 엇갈려(종합),https://n.news.naver.com/mnews/article/003/0013632269?sid=101,"12월 첫 거래일, <b>코스피</b>와 코스닥 지수가 상반된 흐름을 보이며 장을 마쳤다. 최근 변동성이 커진 <b>코스피</b>는 뚜렷한 상승 재료를 찾지 못하고 3920선까지 소폭 밀렸다. 반면, 코스닥은 바이오주 및 2차전지주 강세와... ","Mon, 01 Dec 2025 16:03:00 +0900",https://www.newsis.com/view/NISX20251201_0003423835,2025-12-01 16:03:00+09:00,2025-12-01
코스피,<b>코스피</b>·코스닥 거래세율 0.05%p 상향,https://www.dnews.co.kr/uhtml/view.jsp?idxno=202512010913432530800,내년 1월부터 <b>코스피</b>와 코스닥 증권거래세율이 0.05%포인트(p)씩 상향된다. 기획재정부는‘2025년... 시행령 개정으로 증권거래세율이 환원된다.<b>코스피</b> 시장 거래세율은 현재 0%에서 0.05%로 조정된다. 농어촌특별세(0.15%)는... ,"Mon, 01 Dec 2025 16:02:00 +0900",https://www.dnews.co.kr/uhtml/view.jsp?idxno=202512010913432530800,2025-12-01 16:02:00+09:00,2025-12-01
코스피,"<b>코스피</b>, 변덕 끝에 3920선 하락 마감…코스닥은 또 올라",https://n.news.naver.com/mnews/article/015/0005218409?sid=101,<b>코스피</b>지수가 장중 롤러코스터 끝에 소폭 하락 마감했다. 코스닥지수는 4거래일 연속 상승세를 이어갔다. 12월 첫 거래일인 1일 <b>코스피</b>지수는 전 거래일 대비 6.22포인트(0.16%) 내린 3920.37을 기록했다. 이날 1.05% 상승... ,"Mon, 01 Dec 2025 15:59:00 +0900",https://www.hankyung.com/article/2025120163236,2025-12-01 15:59:00+09:00,2025-12-01
코스피,"<b>코스피</b>, 3920대 하락 마감…코스닥은 상승",https://n.news.naver.com/mnews/article/658/0000127696?sid=101,<b>코스피</b>가 1일 장중 등락을 거듭하다 3920대에서 소폭 내린 채 장을 마쳤다. 이날 <b>코스피</b>는 전장보다 6.22포인트(0.16%) 내린 3920.37에 장을 마쳤다. 전 거래일 1.51% 내린 데 이어 2거래일 연속 하락세다. 지수는... ,"Mon, 01 Dec 2025 15:57:00 +0900",http://www.kookje.co.kr/news2011/asp/newsbody.asp?code=0200&key=20251201.99099000273,2025-12-01 15:57:00+09:00,2025-12-01
코스피,"<b>코스피</b>, 뉴욕발 훈풍에도 하락…코스닥은 1%대 올라 '키맞추기'[마감]",https://n.news.naver.com/mnews/article/018/0006175327?sid=101,1% 넘게 상승 출발했던 <b>코스피</b>가 상승폭을 반납하며 하락 마감했다. 개인과 기관 투자자의 순매수에도 기관이 홀로 2000억원 이상 순매도하며 지수 하방 압력을 키웠다. 1일 엠피닥터에 따르면 이날 <b>코스피</b>는... ,"Mon, 01 Dec 2025 15:53:00 +0900",http://www.edaily.co.kr/news/newspath.asp?newsid=03794966642394256,2025-12-01 15:53:00+09:00,2025-12-01
코스피,하락세로 장 마친 <b>코스피</b>,https://n.news.naver.com/mnews/article/421/0008635714?sid=101,"1일 오후 서울 중구 하나은행 딜링룸에 <b>코스피</b> 종가가 표출되고 있다. 전일 종가 대비 <b>코스피</b>는 6.22포인트(p)(0.16%) 하락한 3920.37, 코스닥은 9.71p(1.06%) 상승한 922.38로 거래를 마쳤다. 2025.12.1/뉴스1","Mon, 01 Dec 2025 15:51:00 +0900",https://www.news1.kr/photos/7628703,2025-12-01 15:51:00+09:00,2025-12-01
코스피,"<b>코스피</b>, 0.16% 내린 3,920.37 종료",https://n.news.naver.com/mnews/article/421/0008635717?sid=101,"1일 오후 서울 중구 하나은행 딜링룸에 <b>코스피</b> 종가가 표출되고 있다. 전일 종가 대비 <b>코스피</b>는 6.22포인트(p)(0.16%) 하락한 3920.37, 코스닥은 9.71p(1.06%) 상승한 922.38로 거래를 마쳤다. 2025.12.1/뉴스1","Mon, 01 Dec 2025 15:51:00 +0900",https://www.news1.kr/photos/7628708,2025-12-01 15:51:00+09:00,2025-12-01
코스피,소폭 하락세로 장 마친 <b>코스피</b>,https://n.news.naver.com/mnews/article/421/0008635715?sid=101,"1일 오후 서울 중구 하나은행 딜링룸에 <b>코스피</b> 종가가 표출되고 있다. 전일 종가 대비 <b>코스피</b>는 6.22포인트(p)(0.16%) 하락한 3920.37, 코스닥은 9.71p(1.06%) 상승한 922.38로 거래를 마쳤다. 2025.12.1/뉴스1","Mon, 01 Dec 2025 15:51:00 +0900",https://www.news1.kr/photos/7628704,2025-12-01 15:51:00+09:00,2025-12-01
코스피,"<b>코스피</b>, 등락 거듭하다 3920대 하락 마감…코스닥은 상승",https://n.news.naver.com/mnews/article/656/0000157678?sid=101,<b>코스피</b>가 1일 장중 등락을 거듭하다 3920대에서 소폭 하락 마감했다. 이날 <b>코스피</b>는 전 거래일보다 6.22포인트(0.16%) 내린 3920.37에 거래를 마쳤다. 전 거래일 1.51% 하락한 데 이어 이틀 연속 약세다. 지수는... ,"Mon, 01 Dec 2025 15:50:00 +0900",https://www.daejonilbo.com/news/articleView.html?idxno=2242584,2025-12-01 15:50:00+09:00,2025-12-01
코스피,"<b>코스피</b>, 하락 마감",https://n.news.naver.com/mnews/article/421/0008635710?sid=101,"1일 오후 서울 중구 하나은행 딜링룸에 <b>코스피</b> 종가가 표출되고 있다. 전일 종가 대비 <b>코스피</b>는 6.22포인트(p)(0.16%) 하락한 3920.37, 코스닥은 9.71p(1.06%) 상승한 922.38로 거래를 마쳤다. 2025.12.1/뉴스1","Mon, 01 Dec 2025 15:49:00 +0900",https://www.news1.kr/photos/7628702,2025-12-01 15:49:00+09:00,2025-12-01
코스피,"<b>코스피</b>, 3920선 하락 마감",https://n.news.naver.com/mnews/article/421/0008635700?sid=101,"1일 오후 서울 중구 하나은행 딜링룸에 <b>코스피</b> 종가가 표출되고 있다. 전일 종가 대비 <b>코스피</b>는 6.22포인트(p)(0.16%) 하락한 3920.37, 코스닥은 9.71p(1.06%) 상승한 922.38로 거래를 마쳤다. 2025.12.1/뉴스1","Mon, 01 Dec 2025 15:49:00 +0900",https://www.news1.kr/photos/7628692,2025-12-01 15:49:00+09:00,2025-12-01
코스피,'<b>코스피</b>는 내리고 코스닥 오르고',https://n.news.naver.com/mnews/article/421/0008635709?sid=101,"1일 오후 서울 중구 하나은행 딜링룸에 <b>코스피</b> 종가가 표출되고 있다. 전일 종가 대비 <b>코스피</b>는 6.22포인트(p)(0.16%) 하락한 3920.37, 코스닥은 9.71p(1.06%) 상승한 922.38로 거래를 마쳤다. 2025.12.1/뉴스1","Mon, 01 Dec 2025 15:49:00 +0900",https://www.news1.kr/photos/7628701,2025-12-01 15:49:00+09:00,2025-12-01
코스피,"<b>코스피</b>, 하락세로 장 마감",https://n.news.naver.com/mnews/article/421/0008635698?sid=101,"1일 오후 서울 중구 하나은행 딜링룸에 <b>코스피</b> 종가가 표출되고 있다. 전일 종가 대비 <b>코스피</b>는 6.22포인트(p)(0.16%) 하락한 3920.37, 코스닥은 9.71p(1.06%) 상승한 922.38로 거래를 마쳤다. 2025.12.1/뉴스1","Mon, 01 Dec 2025 15:48:00 +0900",https://www.news1.kr/photos/7628687,2025-12-01 15:48:00+09:00,2025-12-01
부동산,"'왕서방 <b>부동산</b> 쇼핑'에 日, 외국인 <b>부동산</b> 소유 특별 관리 착수",https://www.newdaily.co.kr/site/data/html/2025/12/01/2025120100285.html,뉴데일리 김진희 기자 = 일본 정부가 외국인의 <b>부동산</b> 소유 실태를 국가 차원에서 통합 관리하는 데이터베이스(DB) 구축을 추진하는 동시에 <b>부동산</b> 취득 시 국적 제출 의무를 확대한다. 중국인 등 외국인의 토지 매입이... ,"Mon, 01 Dec 2025 15:42:00 +0900",https://www.newdaily.co.kr/site/data/html/2025/12/01/2025120100285.html,2025-12-01 15:42:00+09:00,2025-12-01
부동산,"국내 대표 <b>부동산</b> 운용사 이지스·마스턴, 새 주인 찾기 나섰다",https://n.news.naver.com/mnews/article/001/0015771868?sid=101,"1일 금융투자업계에 따르면 국내 최대 <b>부동산</b> 자산운용사인 이지스자산운용을 인수할 우선협상대상자가 이달 중순께 선정될 것으로 보인다. 지난달 진행한 본입찰에는 흥국생명과 한화생명, 사모펀드(PEF)인... ","Mon, 01 Dec 2025 15:37:00 +0900",https://www.yna.co.kr/view/AKR20251201111200008?input=1195m,2025-12-01 15:37:00+09:00,2025-12-01
코스피,내년부터 거래세율 인상···<b>코스피</b> 0.05%·코스닥 0.20%,https://www.ziksir.com/news/articleView.html?idxno=114582,"[연합뉴스]  내년 1월부터 <b>코스피</b>, 코스닥 증권거래세율이 0.05%포인트(p)씩 상향된다. 1일 기획재정부에... <b>코스피</b> 시장 거래세율은 현재 0%에서 0.05%로 조정되며, 농어촌특별세(0.15%)는 유지된다. 코스닥·K-OTC 시장... ","Mon, 01 Dec 2025 15:36:00 +0900",https://www.ziksir.com/news/articleView.html?idxno=114582,2025-12-01 15:36:00+09:00,2025-12-01
경제,"울산 남구, 우수정책 경진대회서 <b>경제</b> 분야 우수상",https://n.news.naver.com/mnews/article/003/0013632136?sid=102,"울산시 남구는 대한민국시장·군수·구청장협의회가 주관한 '2025 기초지방정부 우수정책 경진대회'에서 <b>경제</b>... 인정받아 <b>경제</b> 분야 우수상에 선정됐다. 남구는 일자리종합센터와 청년일자리카페, 청년몰 '키즈와 맘... ","Mon, 01 Dec 2025 15:32:00 +0900",https://www.newsis.com/view/NISX20251201_0003423499,2025-12-01 15:32:00+09:00,2025-12-01
경제,이승화 산청군수 &quot;내년 재난 극복·지역 <b>경제</b> 활력 중점&quot;,https://n.news.naver.com/mnews/article/421/0008635609?sid=102,"이승화 경남 산청군수가 내년에는 재난 극복과 지역<b>경제</b> 활력 회복에 군정 역량을 집중할 방침이라고 1일 밝혔다. 이 군수는 이날 군의회 정례회 시정연설에서 재난 복구 완료 및 재해예방 인프라 강화, 지역<b>경제</b> 회복과... ","Mon, 01 Dec 2025 15:29:00 +0900",https://www.news1.kr/local/busan-gyeongnam/5993961,2025-12-01 15:29:00+09:00,2025-12-01
부동산,완커 사태에 중국 민간 <b>부동산</b> 지표들 돌연 미공개,https://www.etoday.co.kr/news/view/2531419,이투데이=고대영 기자 | 전날 11월 100대 개발업체 판매 실적 발표 안 해 <b>부동산</b> 경기 위축 심화 불안 커져 중국에서 <b>부동산</b> 개발기업 완커의 부채 문제가 부상하자 민간 데이터 기관 두 곳이 아무런 설명 없이 월간 주택... ,"Mon, 01 Dec 2025 15:22:00 +0900",https://www.etoday.co.kr/news/view/2531419,2025-12-01 15:22:00+09:00,2025-12-01
코스피,2026년 <b>코스피</b>·코스닥 거래세율 0.05%p 올린다,https://n.news.naver.com/mnews/article/629/0000448888?sid=101,"내년부터 <b>코스피</b>, 0%에서 0.05%로 내년 1월 1일부터 <b>코스피</b>와 코스닥 시장의 증권거래세율이 각각 0.05%포인트 상향된다. 기획재정부는 1일 이 같은 내용의 증권거래세법·소득세법 시행령 개정안을 발표했다. 개정안은... ","Mon, 01 Dec 2025 15:19:00 +0900",https://news.tf.co.kr/read/economy/2267831.htm,2025-12-01 15:19:00+09:00,2025-12-01
경제,황효진 인천시 정무부시장·윤원석 인천<b>경제</b>청장 동시에 사임,https://n.news.naver.com/mnews/article/056/0012076875?sid=102,인천시의 정무부시장과 인천<b>경제</b>자유구역청장이 동시에 사임했습니다. 인천시는 오늘(1일) &quot;황효진 글로벌 도시 정무부시장과 윤원석 인천<b>경제</b>자유구역청장이 전격적으로 사의를 표명했다&quot;며 &quot;후임 인사와 구체적인... ,"Mon, 01 Dec 2025 15:14:00 +0900",https://news.kbs.co.kr/news/pc/view/view.do?ncd=8421531&ref=A,2025-12-01 15:14:00+09:00,2025-12-01
반도체,11월 수출 8.4%↑…<b>반도체</b> 사상 최대,https://n.news.naver.com/mnews/article/448/0000574188?sid=101,"'슈퍼 사이클'을 맞은 <b>반도체</b> 수출이 사상 최대 실적을 기록했고, '수출 효자' 자동차가 미국의 관세... 최대 수출 품목인 <b>반도체</b> 수출은 작년보다 38.6% 증가한 172억6000만달러로 사상 최대 월간 수출 기록을 다시... ","Mon, 01 Dec 2025 15:04:00 +0900",https://news.tvchosun.com/site/data/html_dir/2025/12/01/2025120190182.html,2025-12-01 15:04:00+09:00,2025-12-01
부동산,'<b>부동산</b> 싹쓸이 쇼핑' 중국인들에 깜짝…日총리 칼 빼들었다,https://n.news.naver.com/mnews/article/025/0003486639?sid=104,"중국인 등 외국인의 <b>부동산</b> 쇼핑에 놀란 일본이 외국인 <b>부동산</b>에 대해 특별 관리에 나선다. 외국인 <b>부동산</b> 통합 데이터베이스(DB)를 구축하고, 맨션과 같은 공동주택 등기의 경우 소유자의 국적을 등록시킬 계획이다.... ","Mon, 01 Dec 2025 15:02:00 +0900",https://www.joongang.co.kr/article/25386513,2025-12-01 15:02:00+09:00,2025-12-01
부동산,<b>부동산</b>분석학회 신임 회장에 이재순 호서대 교수,https://n.news.naver.com/mnews/article/009/0005598934?sid=101,<b>부동산</b>분석학회 최초 여성 회장 취임 이재순 호서대 벤처대학원 교수가 한국<b>부동산</b>분석학회 제17대 회장으로 취임했다. 한국<b>부동산</b>분석학회는 지난달 28일 진행한 2025 하반기 학술대회 및 정기총회에서 이재순 호서대... ,"Mon, 01 Dec 2025 15:02:00 +0900",https://www.mk.co.kr/article/11481326,2025-12-01 15:02:00+09:00,2025-12-01
부동산,<b>부동산</b> 대책에 한풀 꺾인 가계대출,http://www.metroseoul.co.kr/article/20251201500356,10·15 <b>부동산</b> 대책으로 은행이 금리를 올리고 대출심사를 강화한 영향이다. 은행의 총량규제까지... 주택관련 대출은 정부의 <b>부동산</b> 정책에 따라 증가폭이 크게 둔화했다. 6월 5조7634억원 증가한 주택관련 대출은... ,"Mon, 01 Dec 2025 14:36:00 +0900",http://www.metroseoul.co.kr/article/20251201500356,2025-12-01 14:36:00+09:00,2025-12-01
코스피,<b>코스피</b> 4000에 자산운용사 3분기 당기순익 1년 새 2배 증가,https://n.news.naver.com/mnews/article/469/0000900549?sid=101,"올해 하반기 들어 유가증권시장(<b>코스피</b>) 지수의 급등으로 자산운용사의 3분기 당기순이익도 큰 폭으로... <b>코스피</b>가 역대 최초로 4,000선을 돌파하는 등 투자금이 늘면서 수탁고와 운용보수가 덩달아 증가한... ","Mon, 01 Dec 2025 14:34:00 +0900",https://www.hankookilbo.com/News/Read/A2025120109560001291?did=NA,2025-12-01 14:34:00+09:00,2025-12-01
반도체,<b>반도체</b>·차 ‘훨훨’...수출 7천억달러 가시권,https://n.news.naver.com/mnews/article/215/0001232928?sid=101,"전민정 기자, 지난달 수출 역시 <b>반도체</b>가 효자였나요? &lt;기자&gt; 네, 맞습니다. 최대 수출 품목이죠. AI 특수를 타고 '슈퍼 사이클'을 맞은 <b>반도체</b> 역할이 가장 컸습니다. 11월 <b>반도체</b> 수출은 1년 전보다 40% 가까이 늘며 사상... ","Mon, 01 Dec 2025 14:31:00 +0900",https://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202512010162&t=NNv,2025-12-01 14:31:00+09:00,2025-12-01
경제,황효진 인천시 부시장·윤원석 인천<b>경제</b>청장 동반 사의표명,https://n.news.naver.com/mnews/article/005/0001817723?sid=102,황효진 인천시 글로벌도시정무부시장과 윤원석 인천<b>경제</b>자유구역청장이 1일 사의를 표명했다. 인천시는 이날 출입기자단 공지를 통해 “황효진 글로벌도시정무부시장과 윤원석 인천<b>경제</b>자유구역청장이 전격 사의를... ,"Mon, 01 Dec 2025 14:21:00 +0900",https://www.kmib.co.kr/article/view.asp?arcid=0029050520&code=61122012&cp=nv,2025-12-01 14:21:00+09:00,2025-12-01
